,location,total_sqft,bath,price,bhk
2829,Ferrar Nagar,1180.0,2.0,69.0,2
2830,Ferrar Nagar,2145.0,4.0,125.0,4
2831,Frazer Town,1700.0,3.0,180.0,3
2832,Frazer Town,1305.0,3.0,95.45,3
2833,Frazer Town,1870.0,3.0,185.0,3
2834,Frazer Town,1750.0,3.0,150.0,3
2836,Frazer Town,2000.0,3.0,200.0,3
2837,Frazer Town,3500.0,4.0,330.0,3
2838,Frazer Town,2350.0,4.0,285.0,3
2839,Frazer Town,1550.0,2.0,140.0,2
2840,Frazer Town,1900.0,4.0,145.0,3
2841,Frazer Town,2560.0,3.0,265.0,3
2842,Frazer Town,2400.0,3.0,260.0,3
2843,Frazer Town,2560.0,3.0,288.0,3
2844,Frazer Town,3436.0,5.0,341.0,4
2846,Frazer Town,1315.0,2.0,140.0,2
2847,Frazer Town,1706.0,3.0,154.0,3
2848,Frazer Town,2079.0,3.0,220.0,3
2849,Frazer Town,3435.0,2.0,341.0,4
2850,Frazer Town,3436.0,5.0,345.0,4
2851,Frazer Town,3100.0,3.0,400.0,3
2852,Frazer Town,5400.0,3.0,400.0,3
2853,Frazer Town,1180.0,2.0,105.0,2
2854,Frazer Town,2900.0,4.0,325.0,4
2855,Frazer Town,1870.0,3.0,180.0,3
2856,Frazer Town,896.0,1.0,100.0,1
2857,Frazer Town,1420.0,2.0,120.0,2
2858,Friends Colony,1150.0,2.0,75.0,3
2859,GD Layout,1330.0,2.0,68.0,3
2860,GM Palaya,1820.0,2.0,86.0,3
2861,GM Palaya,1225.0,2.0,47.0,2
2862,GM Palaya,1140.0,2.0,48.95,2
2863,GM Palaya,1315.0,2.0,65.0,3
2864,GM Palaya,1315.0,3.0,65.0,3
2865,GM Palaya,1315.0,3.0,64.0,3
2866,GM Palaya,1735.0,3.0,70.0,3
2867,GM Palaya,1643.0,2.0,70.0,3
2868,Ganesha Block,2500.0,2.0,300.0,3
2869,Ganga Nagar,600.0,1.0,38.0,1
2870,Ganga Nagar,845.0,2.0,55.0,2
2871,Ganga Nagar,1112.0,2.0,68.0,2
2872,Ganga Nagar,998.0,2.0,65.0,2
2873,Ganga Nagar,1250.0,2.0,65.0,2
2874,Garebhavipalya,1200.0,2.0,75.0,2
2875,Garudachar Palya,1325.0,2.0,60.8,3
2876,Garudachar Palya,1060.0,2.0,48.7,2
2877,Garudachar Palya,1150.0,2.0,52.75,2
2878,Garudachar Palya,1295.0,2.0,59.5,3
2879,Garudachar Palya,1320.0,2.0,60.6,3
2880,Garudachar Palya,1295.0,2.0,59.5,3
2881,Garudachar Palya,1150.0,2.0,52.8,2
2882,Garudachar Palya,1150.0,2.0,52.8,2
2883,Garudachar Palya,1060.0,2.0,48.5,2
2884,Garudachar Palya,1150.0,2.0,52.5,2
2885,Garudachar Palya,1325.0,2.0,60.8,3
2886,Garudachar Palya,1060.0,2.0,48.66,2
2887,Garudachar Palya,1150.0,2.0,52.0,2
2888,Garudachar Palya,1154.0,2.0,51.8,2
2890,Gattahalli,2000.0,2.0,95.0,3
2891,Gaurava Nagar,1650.0,6.0,200.0,5
2892,Geddalahalli,850.0,2.0,32.5,2
2893,Geddalahalli,893.0,2.0,34.5,2
2894,Giri Nagar,2400.0,4.0,400.0,4
2895,Giri Nagar,1800.0,3.0,252.0,3
2896,Giri Nagar,1350.0,3.0,240.0,3
2897,Giri Nagar,2400.0,4.0,400.0,4
2898,Giri Nagar,3000.0,4.0,375.0,6
2899,Giri Nagar,2400.0,6.0,400.0,6
2900,Giri Nagar,4000.0,3.0,750.0,4
2901,Gkvk Layout,1350.0,3.0,195.0,3
2902,Gkvk Layout,1200.0,4.0,180.0,3
2903,Glass Factory Layout,1539.0,3.0,60.0,3
2904,Glass Factory Layout,1450.0,3.0,65.0,3
2905,Gnana Bharathi,3200.0,8.0,130.0,9
2906,Gnana Bharathi,3600.0,6.0,170.0,6
2907,Gokula Extension,1372.0,2.0,90.0,3
2908,Gokula Extension,1400.0,3.0,90.0,3
2909,Gollahalli,1395.0,2.0,63.59,2
2910,Gollahalli,1325.0,2.0,47.0,3
2911,Gollahalli,1050.0,2.0,48.0,2
2912,Gollahalli,1170.0,2.0,45.51,2
2913,Gollahalli,1170.0,2.0,39.0,2
2914,Gollahalli,1418.0,2.0,62.0,2
2915,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2916,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2917,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2918,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2919,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2920,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2921,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2922,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2923,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2924,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2925,Gopalapura,2023.71,3.0,275.0,3
2926,Gopalapura,3179.0,5.0,351.0,4
2927,Gopalapura,1950.2,3.0,261.0,3
2928,Gopalapura,2171.66,3.0,298.0,3
2929,Gopalkrishna Nagar,1165.0,2.0,75.0,2
2930,Gopalkrishna Nagar,1280.0,2.0,75.0,2
2931,Gopalkrishna Nagar,1530.0,2.0,97.0,3
2932,Gopalkrishna Nagar,1155.0,2.0,65.0,2
2933,Gopalkrishna Nagar,1570.0,2.0,95.0,3
2934,Gopalkrishna Nagar,1155.0,2.0,64.0,2
2935,Gottigere,1100.0,2.0,40.0,2
2936,Gottigere,967.0,2.0,45.0,2
2937,Gottigere,1618.0,3.0,82.5,3
2938,Gottigere,1222.0,2.0,63.0,2
2940,Gottigere,1300.0,3.0,65.0,3
2941,Gottigere,950.0,2.0,38.0,2
2942,Gottigere,1153.0,2.0,48.5,2
2943,Gottigere,812.0,1.0,26.0,1
2945,Gottigere,1460.0,2.0,65.0,3
2946,Gottigere,1500.0,3.0,70.0,3
2947,Gottigere,1621.0,3.0,72.0,3
2948,Gottigere,812.0,1.0,26.0,1
2949,Gottigere,990.0,2.0,40.0,2
2950,Gottigere,1235.0,2.0,63.0,2
2951,Gottigere,1385.0,3.0,64.0,3
2952,Gottigere,1000.0,2.0,35.0,2
2953,Gottigere,1010.0,2.0,35.0,2
2956,Gottigere,1435.0,2.0,62.0,3
2957,Gottigere,945.0,2.0,45.0,2
2959,Gottigere,2500.0,3.0,120.0,4
2960,Gottigere,1230.0,2.0,52.0,3
2961,Gottigere,1120.0,2.0,50.0,2
2962,Gottigere,1500.0,3.0,63.0,3
2963,Gottigere,1200.0,2.0,40.0,2
2964,Gottigere,1280.0,2.0,61.0,2
2965,Gottigere,1205.0,2.0,56.58,2
2966,Gottigere,1170.0,2.0,40.0,2
2967,Gottigere,3000.0,3.0,132.0,4
2968,Gottigere,1613.0,3.0,72.0,3
2969,Gottigere,1110.0,2.0,36.25,2
2970,Gottigere,1245.0,2.0,59.0,2
2971,Gottigere,1200.0,2.0,50.0,2
2972,Govindapura,1310.0,2.0,88.0,2
2973,Govindapura,1500.0,2.0,60.0,2
2974,Govindaraja Nagar Ward,2600.0,5.0,370.0,5
2975,Govindpura,1326.0,2.0,62.17,2
2976,Govindpura,1578.0,3.0,73.9,3
2977,Govindpura,1639.0,3.0,77.89,3
2978,Green Domain Layout,1280.0,2.0,75.0,2
2979,Green Garden Layout,1045.0,2.0,45.0,2
2980,Green Glen Layout,1670.0,3.0,120.0,3
2981,Green Glen Layout,3250.0,4.0,230.0,4
2982,Green Glen Layout,1776.42,3.0,105.0,3
2983,Green Glen Layout,3250.0,4.0,230.0,4
2984,Green Glen Layout,940.0,2.0,56.8,2
2985,Green Glen Layout,1075.0,2.0,60.0,2
2986,Green Glen Layout,1715.0,3.0,115.0,3
2987,Green Glen Layout,1751.0,2.0,115.0,3
2988,Green Glen Layout,1750.0,3.0,130.0,3
2989,Green Glen Layout,1530.0,3.0,105.0,3
2990,Green Glen Layout,1752.0,3.0,105.0,3
2991,Green Glen Layout,1680.0,4.0,95.0,3
2992,Green Glen Layout,1728.0,3.0,125.0,3
2993,Green Glen Layout,1645.0,3.0,110.0,3
2994,Green Glen Layout,1517.0,3.0,100.0,3
2995,Green Glen Layout,3150.0,4.0,218.0,4
2997,Green Glen Layout,1750.0,3.0,120.0,3
2998,Green Glen Layout,1751.0,3.0,115.0,3
2999,Green Glen Layout,1750.0,3.0,105.0,3
3000,Green Glen Layout,1885.0,3.0,135.0,3
3001,Green Glen Layout,1715.0,3.0,120.0,3
3002,Green Glen Layout,1623.29,2.0,105.0,3
3003,Green Glen Layout,1715.0,3.0,115.0,3
3004,Green Glen Layout,1715.0,3.0,105.0,3
3005,Green Glen Layout,1600.0,3.0,105.0,3
3006,Green Glen Layout,1717.0,3.0,125.0,3
3007,Green Glen Layout,1250.0,2.0,75.0,2
3008,Green Glen Layout,1715.0,3.0,112.0,3
3009,Green View Layout,1007.0,2.0,43.0,2
3010,Green View Layout,1000.0,2.0,36.0,2
3011,Green View Layout,1107.0,2.0,40.0,2
3012,Green View Layout,1108.0,2.0,48.0,2
3013,Green View Layout,1150.0,2.0,42.0,2
3014,Green View Layout,1010.0,2.0,41.0,2
3015,Green Woods Layout,1200.0,2.0,66.0,2
3016,Gubbalala,1470.0,2.0,82.0,3
3017,Gubbalala,1745.0,3.0,104.0,3
3018,Gubbalala,1745.0,3.0,115.0,3
3019,Gubbalala,1745.0,3.0,110.0,3
3020,Gubbalala,1650.0,3.0,71.0,3
3021,Gubbalala,2570.0,4.0,141.0,5
3022,Gubbalala,1205.0,2.0,70.0,2
3023,Gubbalala,1435.0,2.0,80.0,3
3024,Gubbalala,1475.0,2.0,80.0,2
3026,Gubbalala,1100.0,2.0,49.5,2
3027,Gubbalala,1060.0,2.0,46.0,2
3028,Gubbalala,2000.0,3.0,125.0,3
3030,Guddadahalli,1350.0,4.0,140.0,4
3031,Gulimangala,980.0,2.0,35.0,2
3032,Gunjur,1140.0,2.0,43.0,2
3033,Gunjur,1356.0,2.0,66.0,3
3034,Gunjur,1600.0,3.0,75.0,3
3035,Gunjur,2000.0,3.0,95.0,4
3036,Gunjur,1140.0,2.0,49.11,2
3037,Gunjur,1195.0,2.0,44.0,2
3038,Gunjur,1190.0,2.0,40.0,2
3039,Gunjur,1457.0,2.0,60.0,2
3040,Gunjur,1080.0,2.0,41.0,2
3043,Gunjur,1175.0,2.0,43.48,2
3044,Gunjur,1362.0,3.0,62.63,3
3045,Gunjur,1071.0,2.0,51.0,2
3046,Gunjur,1063.0,2.0,40.0,2
3047,Gunjur,1235.0,2.0,52.76,2
3048,Gunjur,1362.0,3.0,62.63,3
3049,Gunjur,1362.0,3.0,62.63,3
3050,Gunjur,1588.0,2.0,90.0,3
3051,Gunjur,1235.0,2.0,44.5,2
3052,Gunjur,1457.0,2.0,60.0,2
3053,Gunjur Palya,1050.0,2.0,43.0,2
3054,Gunjur Palya,1033.0,2.0,32.0,3
3055,Gunjur Palya,1400.0,3.0,45.0,3
3056,Gunjur Palya,993.0,2.0,42.0,2
3057,Gunjur Palya,1235.0,2.0,52.76,2
3058,HAL 2nd Stage,1490.0,2.0,300.0,3
3059,HAL 2nd Stage,600.0,3.0,145.0,2
3060,HAL 2nd Stage,2700.0,3.0,500.0,3
3061,HAL 2nd Stage,2040.0,4.0,500.0,5
3062,HAL 3rd Stage,1865.0,3.0,350.0,3
3063,HBR Layout,2800.0,2.0,200.0,3
3064,HBR Layout,1722.0,3.0,95.0,3
3065,HBR Layout,1200.0,4.0,120.0,4
3066,HBR Layout,1200.0,2.0,60.0,2
3067,HBR Layout,1004.0,2.0,49.0,2
3068,HBR Layout,1783.0,3.0,125.0,3
3069,HBR Layout,1656.0,3.0,90.0,3
3070,HBR Layout,1089.0,2.0,60.0,2
3071,HBR Layout,1700.0,3.0,110.0,3
3072,HBR Layout,1198.0,2.0,65.0,2
3073,HBR Layout,1200.0,4.0,115.0,4
3074,HBR Layout,1200.0,2.0,120.0,2
3075,HBR Layout,1832.0,3.0,160.0,3
3076,HMT Layout,1105.0,2.0,58.0,2
3077,HMT Layout,1700.0,3.0,80.0,3
3078,HMT Layout,7500.0,4.0,425.0,4
3079,HOSUR MAIN ROAD,1464.0,3.0,56.0,3
3080,HOSUR MAIN ROAD,1464.0,3.0,56.0,3
3081,HOSUR MAIN ROAD,1464.0,2.0,56.0,2
3082,HOSUR MAIN ROAD,1464.0,2.0,56.0,2
3083,HOSUR MAIN ROAD,1464.0,3.0,56.0,3
3084,HOSUR MAIN ROAD,1464.0,3.0,56.0,3
3085,HRBR Layout,1374.0,2.0,95.0,2
3086,HRBR Layout,1440.0,2.0,98.0,2
3088,HRBR Layout,2800.0,3.0,250.0,3
3089,HRBR Layout,1210.0,2.0,75.0,2
3090,HRBR Layout,1265.0,2.0,78.0,2
3091,HRBR Layout,1170.0,2.0,75.0,2
3093,HRBR Layout,1900.0,3.0,90.0,4
3094,HRBR Layout,1625.0,3.0,120.0,3
3095,HRBR Layout,1301.0,2.0,120.0,2
3096,HRBR Layout,1145.0,2.0,68.5,2
3097,HRBR Layout,1300.0,2.0,90.0,2
3099,HSR Layout,1372.0,2.0,68.0,2
3101,HSR Layout,1475.0,3.0,75.0,3
3102,HSR Layout,1467.0,2.0,55.0,2
3103,HSR Layout,1140.0,2.0,46.0,2
3104,HSR Layout,1372.0,2.0,61.0,2
3105,HSR Layout,1750.0,3.0,95.0,3
3107,HSR Layout,1027.0,2.0,44.0,2
3108,HSR Layout,1650.0,3.0,110.0,3
3109,HSR Layout,1140.0,2.0,46.0,2
3110,HSR Layout,1372.0,2.0,61.0,2
3111,HSR Layout,1140.0,2.0,46.0,2
3112,HSR Layout,1185.0,2.0,60.0,2
3113,HSR Layout,1127.0,2.0,68.0,2
3114,HSR Layout,1600.0,2.0,115.0,3
3115,HSR Layout,1145.0,2.0,48.0,2
3116,HSR Layout,1009.0,2.0,56.0,2
3117,HSR Layout,1300.0,2.0,98.0,2
3119,HSR Layout,1140.0,2.0,46.0,2
3120,HSR Layout,1126.0,2.0,69.0,2
3122,HSR Layout,1140.0,2.0,46.0,2
3123,HSR Layout,1145.0,2.0,46.0,2
3124,HSR Layout,1142.0,2.0,65.0,2
3125,HSR Layout,1145.0,2.0,46.0,2
3126,HSR Layout,1844.0,3.0,95.0,3
3127,HSR Layout,1203.0,2.0,72.0,2
3128,HSR Layout,1140.0,2.0,46.0,2
3129,HSR Layout,4200.0,5.0,245.0,5
3130,HSR Layout,1140.0,2.0,46.0,2
3131,HSR Layout,1145.0,2.0,46.0,2
3132,HSR Layout,1009.0,2.0,56.0,2
3133,HSR Layout,1145.0,2.0,46.0,2
3134,HSR Layout,1100.0,2.0,44.0,2
3135,HSR Layout,1203.0,2.0,60.0,2
3136,HSR Layout,1120.0,2.0,70.0,2
3137,HSR Layout,1140.0,2.0,46.0,2
3138,HSR Layout,1289.0,2.0,70.0,2
3139,HSR Layout,1844.0,3.0,89.0,3
3140,HSR Layout,1203.0,2.0,60.0,2
3141,HSR Layout,1140.0,2.0,46.0,2
3142,Hadosiddapura,1200.0,3.0,165.0,3
3143,Hagadur,1086.0,2.0,47.5,2
3144,Hallehalli,1260.0,4.0,65.0,4
3145,Hanumanth Nagar,1225.0,2.0,55.11,2
3146,Hanumanth Nagar,1220.0,2.0,54.89,2
3147,Hanumantha Nagar,3300.0,8.0,310.0,8
3148,Haralur Road,1240.0,2.0,70.0,2
3149,Haralur Road,1027.0,2.0,44.0,2
3152,Haralur Road,1194.0,2.0,47.0,2
3153,Haralur Road,1202.0,2.0,53.0,2
3154,Haralur Road,1056.0,2.0,61.0,2
3156,Haralur Road,1810.0,3.0,100.0,3
3157,Haralur Road,1194.0,2.0,46.0,2
3159,Haralur Road,1225.0,2.0,67.38,2
3160,Haralur Road,1243.0,2.0,46.0,2
3161,Haralur Road,1027.0,2.0,44.0,2
3162,Haralur Road,1920.0,3.0,115.0,3
3163,Haralur Road,1875.0,3.0,110.0,3
3164,Haralur Road,1194.0,2.0,47.0,2
3165,Haralur Road,1140.0,2.0,43.0,2
3166,Haralur Road,1027.0,2.0,44.0,2
3167,Haralur Road,1194.0,2.0,46.0,2
3168,Haralur Road,2017.0,3.0,125.0,3
3169,Haralur Road,1140.0,2.0,43.0,2
3170,Haralur Road,1875.0,3.0,110.0,3
3171,Haralur Road,1092.0,2.0,44.0,2
3172,Haralur Road,2475.0,4.0,130.0,3
3173,Haralur Road,1300.0,2.0,73.0,2
3174,Haralur Road,1194.0,2.0,47.0,2
3175,Haralur Road,1243.0,2.0,46.0,2
3176,Haralur Road,1850.0,3.0,110.0,3
3177,Haralur Road,1225.0,2.0,67.38,2
3178,Haralur Road,1243.0,2.0,46.0,2
3179,Haralur Road,3400.0,5.0,240.0,4
3180,Haralur Road,1464.0,2.0,56.0,2
3181,Haralur Road,1230.0,2.0,78.0,2
3182,Haralur Road,1000.0,2.0,44.0,2
3184,Haralur Road,1300.0,2.0,79.0,2
3185,Haralur Road,1444.0,2.0,80.0,3
3186,Haralur Road,1088.0,2.0,68.0,2
3187,Haralur Road,1027.0,2.0,44.0,2
3189,Haralur Road,1225.0,2.0,70.0,2
3191,Haralur Road,1194.0,2.0,46.0,2
3192,Haralur Road,1830.0,3.0,101.0,3
3193,Haralur Road,1810.0,3.0,126.0,3
3194,Haralur Road,1464.0,2.0,56.0,2
3195,Haralur Road,1520.0,2.0,96.0,3
3196,Haralur Road,1300.0,2.0,75.0,2
3197,Haralur Road,2017.0,2.0,125.0,3
3198,Haralur Road,1243.0,2.0,46.0,2
3199,Haralur Road,1027.0,2.0,44.0,2
3200,Haralur Road,2805.0,5.0,160.0,4
3201,Haralur Road,1243.0,2.0,46.0,2
3202,Haralur Road,1027.0,2.0,44.0,2
3203,Haralur Road,2017.0,3.0,105.0,3
3204,Haralur Road,1243.0,2.0,46.0,2
3205,Haralur Road,1243.0,2.0,46.0,2
3206,Haralur Road,1520.0,2.0,90.0,3
3207,Haralur Road,1300.0,2.0,60.0,2
3208,Haralur Road,1985.0,3.0,130.0,3
3209,Haralur Road,1255.0,2.0,90.0,3
3210,Haralur Road,1056.0,2.0,60.0,2
3211,Haralur Road,1140.0,2.0,42.0,2
3212,Haralur Road,1245.0,2.0,62.0,2
3213,Haralur Road,1140.0,2.0,58.0,2
3214,Haralur Road,1140.0,2.0,42.0,2
3215,Haralur Road,1027.0,2.0,43.0,2
3216,Haralur Road,1194.0,2.0,47.0,2
3217,Haralur Road,1194.0,2.0,47.0,2
3218,Haralur Road,1560.0,3.0,90.0,3
3219,Haralur Road,1520.0,2.0,85.0,3
3220,Haralur Road,1243.0,2.0,45.0,2
3221,Haralur Road,1027.0,2.0,44.0,2
3222,Haralur Road,1194.0,2.0,46.0,2
3223,Haralur Road,1650.0,3.0,100.0,3
3224,Haralur Road,1580.0,3.0,73.0,3
3225,Haralur Road,1243.0,2.0,46.0,2
3226,Haralur Road,1194.0,2.0,47.0,2
3228,Haralur Road,1520.0,2.0,96.0,3
3229,Haralur Road,1510.0,3.0,83.05,3
3230,Haralur Road,1056.0,2.0,65.0,2
3231,Haralur Road,1810.0,3.0,100.0,3
3232,Haralur Road,1243.0,2.0,46.0,2
3233,Haralur Road,575.0,1.0,38.0,1
3234,Haralur Road,1194.0,2.0,46.0,2
3235,Haralur Road,1243.0,2.0,46.0,2
3236,Haralur Road,1194.0,2.0,46.0,2
3237,Haralur Road,1140.0,2.0,43.0,2
3238,Haralur Road,1850.0,3.0,120.0,3
3239,Haralur Road,1194.0,2.0,47.0,2
3240,Haralur Road,1194.0,2.0,47.0,2
3242,Haralur Road,1243.0,2.0,46.0,2
3243,Haralur Road,1710.0,3.0,85.0,3
3244,Haralur Road,1730.0,3.0,95.0,3
3245,Haralur Road,1243.0,2.0,46.0,2
3246,Haralur Road,1243.0,2.0,46.0,2
3247,Haralur Road,1243.0,2.0,46.0,2
3248,Haralur Road,1817.0,3.0,110.0,3
3249,Haralur Road,1225.0,2.0,77.0,2
3250,Haralur Road,1285.0,2.0,78.0,2
3251,Haralur Road,1225.0,2.0,67.48,2
3252,Haralur Road,1225.0,2.0,69.84,2
3253,Haralur Road,1200.0,2.0,46.0,2
3254,Haralur Road,1315.0,2.0,85.0,2
3255,Haralur Road,1976.0,3.0,92.0,3
3256,Haralur Road,1300.0,2.0,75.0,2
3257,Haralur Road,1309.0,2.0,82.0,2
3258,Haralur Road,1027.0,1.0,44.0,2
3259,Haralur Road,1243.0,2.0,46.0,2
3260,Haralur Road,1243.0,2.0,46.0,2
3261,Haralur Road,1140.0,2.0,43.0,2
3262,Haralur Road,1300.0,2.0,75.0,2
3263,Haralur Road,1243.0,2.0,46.0,2
3264,Haralur Road,1890.0,3.0,84.0,3
3265,Haralur Road,1230.0,2.0,67.65,2
3266,Haralur Road,1194.0,2.0,46.0,2
3267,Haralur Road,1092.0,2.0,44.0,2
3269,Haralur Road,1255.0,3.0,90.0,3
3270,Haralur Road,1735.0,3.0,97.0,3
3271,Haralur Road,1810.0,3.0,97.83,3
3272,Haralur Road,1200.0,2.0,46.0,2
3273,Haralur Road,1243.0,2.0,46.0,2
3274,Haralur Road,1810.0,3.0,112.0,3
3275,Harappanahalli,2400.0,2.0,95.0,2
3276,Harappanahalli,1311.0,2.0,48.0,2
3277,Harlur,1508.0,2.0,77.0,2
3278,Harlur,1752.12,3.0,135.0,3
3281,Harlur,1709.0,3.0,150.0,3
3282,Harlur,1174.0,2.0,69.0,2
3283,Harlur,1033.0,2.0,49.0,2
3284,Harlur,1197.0,2.0,84.0,2
3285,Harlur,1757.0,3.0,132.0,3
3286,Harlur,1174.0,2.0,76.0,2
3287,Harlur,1754.0,3.0,125.0,3
3288,Harlur,1290.0,2.0,85.0,2
3289,Harlur,1752.12,3.0,116.0,3
3290,Harlur,1754.0,3.0,135.0,3
3291,Harlur,1754.0,3.0,124.0,3
3292,Harlur,1152.0,2.0,69.0,2
3293,Harlur,1290.0,2.0,87.0,2
3294,Harlur,1749.0,3.0,115.0,3
3295,Harlur,3385.0,4.0,260.0,4
3296,Harlur,2240.0,5.0,155.0,3
3297,Harlur,1758.0,3.0,133.0,3
3299,Harlur,1197.0,2.0,79.0,2
3300,Harlur,1174.0,2.0,78.0,2
3303,Harlur,1200.0,2.0,52.0,2
3304,Harlur,1197.0,2.0,79.0,2
3305,Harlur,1749.0,3.0,112.0,3
3306,Harlur,1174.0,2.0,75.0,2
3307,Harlur,1750.0,3.0,136.0,3
3308,Harlur,1620.0,3.0,110.0,3
3311,Harlur,1762.0,3.0,133.0,3
3312,Harlur,1756.0,3.0,131.0,3
3313,Harlur,1755.0,3.0,130.0,3
3314,Harlur,1864.0,3.0,140.0,3
3315,Harlur,1331.0,2.0,88.0,2
3316,Harlur,1752.12,3.0,133.0,3
3317,Harlur,1133.0,2.0,55.0,2
3318,Harlur,1756.0,3.0,128.0,3
3319,Harlur,1749.0,3.0,120.0,3
3320,Harlur,1197.0,2.0,82.0,2
3321,Harlur,1303.0,2.0,90.0,2
3322,Harlur,1754.0,3.0,132.0,3
3323,Harlur,1174.0,2.0,75.0,2
3324,Harlur,1756.0,3.0,134.0,3
3325,Harlur,1197.0,2.0,78.0,2
3326,Harlur,1290.0,2.0,89.9,2
3327,Harlur,1386.0,2.0,85.0,2
3328,Harlur,1174.0,2.0,74.0,2
3329,Harlur,1174.0,2.0,78.0,2
3331,Harlur,1755.0,3.0,115.0,3
3333,Harlur,2569.0,4.0,175.0,4
3335,Harlur,1197.0,2.0,77.0,2
3336,Harlur,1752.12,3.0,125.0,3
3337,Harlur,2569.0,5.0,180.0,4
3338,Harlur,1225.0,2.0,56.0,2
3339,Harlur,1197.0,2.0,76.0,2
3341,Harlur,1197.0,2.0,75.0,2
3342,Harlur,1755.0,3.0,117.0,3
3343,Harlur,1197.0,2.0,79.9,2
3344,Harlur,936.0,2.0,45.0,2
3345,Harlur,2990.0,4.0,225.0,4
3346,Harlur,1370.0,2.0,88.0,2
3347,Harlur,1335.0,2.0,72.76,2
3348,Harsha Layout,500.0,1.0,16.0,1
3349,Harsha Layout,450.0,1.0,20.0,1
3350,Hebbal,1760.0,2.0,123.0,3
3351,Hebbal,5611.5,4.0,477.0,4
3353,Hebbal,1349.0,2.0,98.2,2
3354,Hebbal,2483.0,5.0,212.0,4
3355,Hebbal,1760.0,2.0,130.0,3
3356,Hebbal,3450.0,5.0,260.0,3
3357,Hebbal,1920.0,3.0,134.0,3
3358,Hebbal,1337.0,2.0,82.0,2
3359,Hebbal,1349.0,2.0,98.0,2
3362,Hebbal,1790.0,3.0,127.0,3
3363,Hebbal,687.325,2.0,42.72,2
3365,Hebbal,1985.0,4.0,189.0,3
3366,Hebbal,2483.0,5.0,215.0,4
3367,Hebbal,1080.0,2.0,54.0,2
3368,Hebbal,812.0,2.0,55.0,2
3370,Hebbal,3067.0,4.0,230.0,4
3371,Hebbal,2526.0,2.0,250.0,3
3372,Hebbal,3067.0,4.0,230.0,4
3374,Hebbal,823.0,2.0,50.63,2
3375,Hebbal,1420.0,2.0,123.0,2
3377,Hebbal,1420.0,2.0,99.39,2
3378,Hebbal,4235.0,4.0,365.0,4
3379,Hebbal,1700.0,3.0,124.0,3
3380,Hebbal,3960.0,5.0,386.0,4
3381,Hebbal,1420.0,2.0,99.39,2
3383,Hebbal,1440.0,2.0,115.0,2
3384,Hebbal,1100.0,2.0,54.0,2
3386,Hebbal,2400.0,4.0,180.0,3
3388,Hebbal,1420.0,2.0,107.0,2
3389,Hebbal,1320.0,2.0,92.0,2
3390,Hebbal,919.0,2.0,49.0,2
3391,Hebbal,1645.0,3.0,135.0,3
3392,Hebbal,2080.0,3.0,175.0,3
3394,Hebbal,2483.0,5.0,230.0,4
3395,Hebbal,2600.0,3.0,195.0,3
3396,Hebbal,1645.0,3.0,117.0,3
3397,Hebbal,1251.0,2.0,88.73,2
3398,Hebbal,1645.0,3.0,121.0,3
3399,Hebbal,1760.0,3.0,123.0,3
3401,Hebbal,3960.0,5.0,386.0,4
3402,Hebbal,1645.0,3.0,120.0,3
3403,Hebbal,1255.0,2.0,90.0,3
3404,Hebbal,1645.0,3.0,117.0,3
3407,Hebbal,1636.0,3.0,119.0,3
3408,Hebbal,2661.0,2.0,226.5,3
3409,Hebbal,1255.0,2.0,95.0,3
3412,Hebbal,1255.0,2.0,95.0,3
3413,Hebbal,1088.0,2.0,61.45,2
3414,Hebbal,1349.0,2.0,97.8,2
3416,Hebbal,1344.0,2.0,108.0,2
3417,Hebbal,1255.0,2.0,90.0,3
3419,Hebbal,1138.0,2.0,110.0,2
3420,Hebbal,2790.0,5.0,204.0,4
3421,Hebbal,1088.0,2.0,62.0,2
3422,Hebbal,1987.0,4.0,165.0,3
3424,Hebbal,1299.0,2.0,100.0,2
3425,Hebbal,1200.0,2.0,60.0,2
3426,Hebbal,1645.0,3.0,117.0,3
3427,Hebbal,1390.0,2.0,95.0,2
3428,Hebbal,1333.0,2.0,100.0,2
3430,Hebbal,2650.0,4.0,199.0,3
3431,Hebbal,1800.0,3.0,140.0,3
3433,Hebbal,2470.0,4.0,203.0,4
3434,Hebbal,1255.0,2.0,95.0,3
3435,Hebbal,1333.0,2.0,104.0,2
3436,Hebbal,1645.0,3.0,117.0,3
3437,Hebbal,2600.0,3.0,199.0,3
3438,Hebbal,1345.0,2.0,97.0,2
3440,Hebbal,985.0,2.0,62.0,2
3441,Hebbal,1320.0,2.0,91.0,2
3442,Hebbal,2388.0,3.0,195.0,3
3443,Hebbal,1040.0,2.0,55.0,2
3445,Hebbal,2600.0,3.0,195.0,3
3446,Hebbal,2630.0,5.0,188.0,4
3448,Hebbal,1645.0,3.0,113.0,3
3450,Hebbal,1420.0,2.0,99.39,2
